Running simulation for n_fluences=60
Epoch 990: loss = 0.002342049963772297
Epoch 991: loss = 0.0023419996723532677
Epoch 992: loss = 0.002341949613764882
Epoch 993: loss = 0.002341899089515209
Epoch 994: loss = 0.0023418492637574673
Epoch 995: loss = 0.002341798972338438
Epoch 996: loss = 0.002341748680919409
Epoch 997: loss = 0.0023416983895003796
Epoch 998: loss = 0.002341648330911994
Epoch 999: loss = 0.002341597806662321
Reconstruction for fluence = 0.5150678076168124 photons/pixel
Epoch 0: loss = 0.0031104942318052053
Epoch 1: loss = 0.0031104055233299732
Epoch 2: loss = 0.0031103165820240974
Epoch 3: loss = 0.0031102276407182217
Epoch 4: loss = 0.003110138699412346
Epoch 5: loss = 0.00311004975810647
Epoch 6: loss = 0.0031099608168005943
Epoch 7: loss = 0.003109872341156006
Epoch 8: loss = 0.00310978339985013
Epoch 9: loss = 0.0031096944585442543
Epoch 10: loss = 0.0031096055172383785
Epoch 11: loss = 0.0031095168087631464
Epoch 12: loss = 0.0031094278674572706
Epoch 13: loss = 0.0031093391589820385
Epoch 14: loss = 0.0031092502176761627
Epoch 15: loss = 0.0031091617420315742
Epoch 16: loss = 0.0031090728007256985
Epoch 17: loss = 0.0031089840922504663
Epoch 18: loss = 0.0031088951509445906
Epoch 19: loss = 0.0031088064424693584
Epoch 20: loss = 0.0031087175011634827
Epoch 21: loss = 0.0031086287926882505
Epoch 22: loss = 0.0031085400842130184
Epoch 23: loss = 0.0031084511429071426
Epoch 24: loss = 0.003108362667262554
Epoch 25: loss = 0.0031082734931260347
Epoch 26: loss = 0.0031081850174814463
Epoch 27: loss = 0.003108096309006214
Epoch 28: loss = 0.0031080073677003384
Epoch 29: loss = 0.0031079186592251062
Epoch 30: loss = 0.003107829950749874
Epoch 31: loss = 0.0031077410094439983
Epoch 32: loss = 0.00310765253379941
Epoch 33: loss = 0.003107563592493534
Epoch 34: loss = 0.003107474884018302
Epoch 35: loss = 0.00310738617554307
Epoch 36: loss = 0.0031072976998984814
Epoch 37: loss = 0.0031072087585926056
Epoch 38: loss = 0.0031071200501173735
Epoch 39: loss = 0.0031070313416421413
Epoch 40: loss = 0.0031069424003362656
Epoch 41: loss = 0.003106853924691677
Epoch 42: loss = 0.003106765216216445
Epoch 43: loss = 0.003106676507741213
Epoch 44: loss = 0.0031065877992659807
Epoch 45: loss = 0.0031064990907907486
Epoch 46: loss = 0.0031064103823155165
Epoch 47: loss = 0.0031063216738402843
Epoch 48: loss = 0.0031062327325344086
Epoch 49: loss = 0.00310614425688982
Epoch 50: loss = 0.003106055548414588
Epoch 51: loss = 0.003105966839939356
Epoch 52: loss = 0.0031058783642947674
Epoch 53: loss = 0.0031057896558195353
Epoch 54: loss = 0.003105700947344303
Epoch 55: loss = 0.003105612238869071
Epoch 56: loss = 0.003105523530393839
Epoch 57: loss = 0.0031054350547492504
Epoch 58: loss = 0.0031053463462740183
Epoch 59: loss = 0.003105257637798786
Epoch 60: loss = 0.0031051691621541977
Epoch 61: loss = 0.0031050804536789656
Epoch 62: loss = 0.003104991978034377
Epoch 63: loss = 0.003104903269559145
Epoch 64: loss = 0.003104814328253269
Epoch 65: loss = 0.0031047258526086807
Epoch 66: loss = 0.0031046373769640923
Epoch 67: loss = 0.003104548901319504
Epoch 68: loss = 0.003104459960013628
Epoch 69: loss = 0.0031043714843690395
Epoch 70: loss = 0.003104283008724451
Epoch 71: loss = 0.003104194300249219
Epoch 72: loss = 0.0031041058246046305
Epoch 73: loss = 0.0031040171161293983
Epoch 74: loss = 0.00310392864048481
Epoch 75: loss = 0.0031038401648402214
Epoch 76: loss = 0.003103751689195633
Epoch 77: loss = 0.0031036632135510445
Epoch 78: loss = 0.0031035745050758123
Epoch 79: loss = 0.00310348579660058
Epoch 80: loss = 0.0031033975537866354
Epoch 81: loss = 0.0031033088453114033
Epoch 82: loss = 0.003103220369666815
Epoch 83: loss = 0.0031031318940222263
Epoch 84: loss = 0.003103043418377638
Epoch 85: loss = 0.0031029549427330494
Epoch 86: loss = 0.0031028662342578173
Epoch 87: loss = 0.003102777525782585
Epoch 88: loss = 0.0031026890501379967
Epoch 89: loss = 0.003102600807324052
Epoch 90: loss = 0.0031025120988488197
Epoch 91: loss = 0.0031024236232042313
Epoch 92: loss = 0.003102335147559643
Epoch 93: loss = 0.0031022466719150543
Epoch 94: loss = 0.003102158196270466
Epoch 95: loss = 0.0031020697206258774
Epoch 96: loss = 0.003101981244981289
Epoch 97: loss = 0.0031018927693367004
Epoch 98: loss = 0.003101804293692112
Epoch 99: loss = 0.0031017158180475235
Epoch 100: loss = 0.003101627342402935
Epoch 101: loss = 0.0031015388667583466
Epoch 102: loss = 0.0031014506239444017
Epoch 103: loss = 0.0031013619154691696
Epoch 104: loss = 0.003101273439824581
Epoch 105: loss = 0.0031011851970106363
Epoch 106: loss = 0.003101096721366048
Epoch 107: loss = 0.0031010082457214594
Epoch 108: loss = 0.0031009200029075146
Epoch 109: loss = 0.003100831527262926
Epoch 110: loss = 0.0031007430516183376
Epoch 111: loss = 0.003100654575973749
Epoch 112: loss = 0.0031005663331598043
Epoch 113: loss = 0.003100477857515216
Epoch 114: loss = 0.003100389614701271
Epoch 115: loss = 0.0031003011390566826
Epoch 116: loss = 0.003100212663412094
Epoch 117: loss = 0.0031001241877675056
Epoch 118: loss = 0.003100035944953561
Epoch 119: loss = 0.003099947702139616
Epoch 120: loss = 0.003099858993664384
Epoch 121: loss = 0.0030997709836810827
Epoch 122: loss = 0.0030996825080364943
Epoch 123: loss = 0.0030995942652225494
Epoch 124: loss = 0.003099505789577961
Epoch 125: loss = 0.0030994173139333725
Epoch 126: loss = 0.0030993293039500713
Epoch 127: loss = 0.003099240828305483
Epoch 128: loss = 0.003099152585491538
Epoch 129: loss = 0.0030990643426775932
Epoch 130: loss = 0.0030989758670330048
Epoch 131: loss = 0.0030988873913884163
Epoch 132: loss = 0.0030987991485744715
Epoch 133: loss = 0.0030987109057605267
Epoch 134: loss = 0.003098622662946582
Epoch 135: loss = 0.0030985341873019934
Epoch 136: loss = 0.0030984459444880486
Epoch 137: loss = 0.0030983579345047474
Epoch 138: loss = 0.003098269458860159
Epoch 139: loss = 0.003098181216046214
Epoch 140: loss = 0.0030980929732322693
Epoch 141: loss = 0.003098004497587681
Epoch 142: loss = 0.0030979164876043797
Epoch 143: loss = 0.003097828244790435
Epoch 144: loss = 0.00309774000197649
Epoch 145: loss = 0.0030976515263319016
Epoch 146: loss = 0.0030975635163486004
Epoch 147: loss = 0.003097475040704012
Epoch 148: loss = 0.0030973870307207108
Epoch 149: loss = 0.003097298787906766
Epoch 150: loss = 0.003097210545092821
Epoch 151: loss = 0.00309712253510952
Epoch 152: loss = 0.0030970340594649315
Epoch 153: loss = 0.0030969458166509867
Epoch 154: loss = 0.0030968578066676855
Epoch 155: loss = 0.0030967695638537407
Epoch 156: loss = 0.0030966815538704395
Epoch 157: loss = 0.003096593078225851
Epoch 158: loss = 0.00309650506824255
Epoch 159: loss = 0.0030964165925979614
Epoch 160: loss = 0.0030963285826146603
Epoch 161: loss = 0.0030962403398007154
Epoch 162: loss = 0.0030961523298174143
Epoch 163: loss = 0.0030960640870034695
Epoch 164: loss = 0.0030959758441895247
Epoch 165: loss = 0.0030958878342062235
Epoch 166: loss = 0.0030957995913922787
Epoch 167: loss = 0.0030957115814089775
Epoch 168: loss = 0.0030956235714256763
Epoch 169: loss = 0.003095535561442375
Epoch 170: loss = 0.0030954473186284304
Epoch 171: loss = 0.0030953590758144855
Epoch 172: loss = 0.0030952710658311844
Epoch 173: loss = 0.0030951830558478832
Epoch 174: loss = 0.0030950948130339384
Epoch 175: loss = 0.0030950065702199936
Epoch 176: loss = 0.0030949185602366924
Epoch 177: loss = 0.0030948305502533913
Epoch 178: loss = 0.0030947423074394464
Epoch 179: loss = 0.003094654530286789
Epoch 180: loss = 0.003094566287472844
Epoch 181: loss = 0.003094478277489543
Epoch 182: loss = 0.0030943905003368855
Epoch 183: loss = 0.003094302024692297
Epoch 184: loss = 0.003094214014708996
Epoch 185: loss = 0.0030941260047256947
Epoch 186: loss = 0.0030940379947423935
Epoch 187: loss = 0.0030939499847590923
Epoch 188: loss = 0.003093861974775791
Epoch 189: loss = 0.00309377396479249
Epoch 190: loss = 0.003093685954809189
Epoch 191: loss = 0.0030935979448258877
Epoch 192: loss = 0.0030935099348425865
Epoch 193: loss = 0.0030934219248592854
Epoch 194: loss = 0.003093333914875984
Epoch 195: loss = 0.003093245904892683
Epoch 196: loss = 0.003093157894909382
Epoch 197: loss = 0.0030930698849260807
Epoch 198: loss = 0.003092982107773423
Epoch 199: loss = 0.0030928938649594784
Epoch 200: loss = 0.0030928063206374645
Epoch 201: loss = 0.0030927180778235197
Epoch 202: loss = 0.003092630300670862
Epoch 203: loss = 0.003092542290687561
Epoch 204: loss = 0.0030924540478736162
Epoch 205: loss = 0.0030923662707209587
Epoch 206: loss = 0.0030922782607376575
Epoch 207: loss = 0.003092190483585
Epoch 208: loss = 0.0030921027064323425
Epoch 209: loss = 0.0030920146964490414
Epoch 210: loss = 0.00309192668646574
Epoch 211: loss = 0.003091838676482439
Epoch 212: loss = 0.003091750666499138
Epoch 213: loss = 0.0030916626565158367
Epoch 214: loss = 0.003091574879363179
Epoch 215: loss = 0.0030914871022105217
Epoch 216: loss = 0.0030913990922272205
Epoch 217: loss = 0.0030913110822439194
Epoch 218: loss = 0.003091223305091262
Epoch 219: loss = 0.0030911355279386044
Epoch 220: loss = 0.003091047517955303
Epoch 221: loss = 0.0030909597408026457
Epoch 222: loss = 0.003090871963649988
Epoch 223: loss = 0.003090783953666687
Epoch 224: loss = 0.003090695943683386
Epoch 225: loss = 0.0030906079337000847
Epoch 226: loss = 0.003090520389378071
Epoch 227: loss = 0.0030904323793947697
Epoch 228: loss = 0.003090344602242112
Epoch 229: loss = 0.0030902568250894547
Epoch 230: loss = 0.0030901688151061535
Epoch 231: loss = 0.003090081037953496
Epoch 232: loss = 0.0030899932608008385
Epoch 233: loss = 0.003089905483648181
Epoch 234: loss = 0.00308981747366488
Epoch 235: loss = 0.0030897296965122223
Epoch 236: loss = 0.003089641686528921
Epoch 237: loss = 0.0030895539093762636
Epoch 238: loss = 0.003089466132223606
Epoch 239: loss = 0.0030893785879015923
Epoch 240: loss = 0.003089290577918291
Epoch 241: loss = 0.0030892030335962772
Epoch 242: loss = 0.003089115023612976
Epoch 243: loss = 0.0030890272464603186
Epoch 244: loss = 0.003088939469307661
Epoch 245: loss = 0.003088851924985647
Epoch 246: loss = 0.003088763915002346
Epoch 247: loss = 0.003088676370680332
Epoch 248: loss = 0.003088588360697031
Epoch 249: loss = 0.003088500816375017
Epoch 250: loss = 0.0030884130392223597
Epoch 251: loss = 0.003088325262069702
Epoch 252: loss = 0.003088237252086401
Epoch 253: loss = 0.003088149707764387
Epoch 254: loss = 0.0030880621634423733
Epoch 255: loss = 0.003087974153459072
Epoch 256: loss = 0.0030878866091370583
Epoch 257: loss = 0.0030877990648150444
Epoch 258: loss = 0.0030877110548317432
Epoch 259: loss = 0.0030876235105097294
Epoch 260: loss = 0.0030875359661877155
Epoch 261: loss = 0.0030874479562044144
Epoch 262: loss = 0.0030873604118824005
Epoch 263: loss = 0.003087272634729743
Epoch 264: loss = 0.0030871848575770855
Epoch 265: loss = 0.0030870973132550716
Epoch 266: loss = 0.003087009768933058
Epoch 267: loss = 0.0030869219917804003
Epoch 268: loss = 0.0030868344474583864
Epoch 269: loss = 0.003086746670305729
Epoch 270: loss = 0.003086659125983715
Epoch 271: loss = 0.0030865713488310575
Epoch 272: loss = 0.0030864838045090437
Epoch 273: loss = 0.003086396027356386
Epoch 274: loss = 0.0030863084830343723
Epoch 275: loss = 0.0030862209387123585
Epoch 276: loss = 0.0030861333943903446
Epoch 277: loss = 0.003086045617237687
Epoch 278: loss = 0.0030859580729156733
Epoch 279: loss = 0.0030858702957630157
Epoch 280: loss = 0.003085782751441002
Epoch 281: loss = 0.003085695207118988
Epoch 282: loss = 0.0030856074299663305
Epoch 283: loss = 0.0030855201184749603
Epoch 284: loss = 0.003085432341322303
Epoch 285: loss = 0.0030853445641696453
Epoch 286: loss = 0.0030852570198476315
Epoch 287: loss = 0.0030851694755256176
Epoch 288: loss = 0.0030850819312036037
Epoch 289: loss = 0.00308499438688159
Epoch 290: loss = 0.003084906842559576
Epoch 291: loss = 0.003084819298237562
Epoch 292: loss = 0.0030847317539155483
Epoch 293: loss = 0.0030846442095935345
Epoch 294: loss = 0.0030845566652715206
Epoch 295: loss = 0.0030844691209495068
Epoch 296: loss = 0.003084381576627493
Epoch 297: loss = 0.003084294032305479
Epoch 298: loss = 0.003084206487983465
Epoch 299: loss = 0.0030841189436614513
Epoch 300: loss = 0.0030840313993394375
Epoch 301: loss = 0.0030839438550174236
Epoch 302: loss = 0.0030838565435260534
Epoch 303: loss = 0.0030837689992040396
Epoch 304: loss = 0.0030836816877126694
Epoch 305: loss = 0.003083593910560012
Epoch 306: loss = 0.0030835065990686417
Epoch 307: loss = 0.003083419054746628
Epoch 308: loss = 0.003083331510424614
Epoch 309: loss = 0.0030832439661026
Epoch 310: loss = 0.0030831564217805862
Epoch 311: loss = 0.003083069110289216
Epoch 312: loss = 0.003082981798797846
Epoch 313: loss = 0.003082894254475832
Epoch 314: loss = 0.003082806942984462
Epoch 315: loss = 0.003082719398662448
Epoch 316: loss = 0.0030826320871710777
Epoch 317: loss = 0.003082544542849064
Epoch 318: loss = 0.0030824572313576937
Epoch 319: loss = 0.00308236968703568
Epoch 320: loss = 0.0030822823755443096
Epoch 321: loss = 0.0030821948312222958
Epoch 322: loss = 0.0030821075197309256
Epoch 323: loss = 0.0030820202082395554
Epoch 324: loss = 0.003081932896748185
Epoch 325: loss = 0.003081845585256815
Epoch 326: loss = 0.003081758040934801
Epoch 327: loss = 0.003081670729443431
Epoch 328: loss = 0.003081583185121417
Epoch 329: loss = 0.003081495873630047
Epoch 330: loss = 0.003081408329308033
Epoch 331: loss = 0.003081321017816663
Epoch 332: loss = 0.0030812337063252926
Epoch 333: loss = 0.003081146627664566
Epoch 334: loss = 0.003081059083342552
Epoch 335: loss = 0.003080971771851182
Epoch 336: loss = 0.0030808844603598118
Epoch 337: loss = 0.0030807971488684416
Epoch 338: loss = 0.0030807098373770714
Epoch 339: loss = 0.0030806222930550575
Epoch 340: loss = 0.003080535214394331
Epoch 341: loss = 0.003080447670072317
Epoch 342: loss = 0.0030803605914115906
Epoch 343: loss = 0.0030802730470895767
Epoch 344: loss = 0.00308018596842885
Epoch 345: loss = 0.00308009865693748
Epoch 346: loss = 0.0030800113454461098
Epoch 347: loss = 0.0030799240339547396
Epoch 348: loss = 0.0030798367224633694
Epoch 349: loss = 0.003079749643802643
Epoch 350: loss = 0.003079662099480629
Epoch 351: loss = 0.0030795750208199024
Epoch 352: loss = 0.003079487942159176
Epoch 353: loss = 0.003079400397837162
Epoch 354: loss = 0.003079313086345792
Epoch 355: loss = 0.0030792257748544216
Epoch 356: loss = 0.003079138696193695
Epoch 357: loss = 0.003079051384702325
Epoch 358: loss = 0.0030789640732109547
Epoch 359: loss = 0.003078876994550228
Epoch 360: loss = 0.003078789683058858
Epoch 361: loss = 0.0030787023715674877
Epoch 362: loss = 0.003078615292906761
Epoch 363: loss = 0.003078527981415391
Epoch 364: loss = 0.0030784406699240208
Epoch 365: loss = 0.0030783535912632942
Epoch 366: loss = 0.0030782665126025677
Epoch 367: loss = 0.003078179433941841
Epoch 368: loss = 0.003078092122450471
Epoch 369: loss = 0.0030780048109591007
Epoch 370: loss = 0.003077917732298374
Epoch 371: loss = 0.0030778306536376476
Epoch 372: loss = 0.0030777433421462774
Epoch 373: loss = 0.0030776560306549072
Epoch 374: loss = 0.0030775689519941807
Epoch 375: loss = 0.003077481873333454
Epoch 376: loss = 0.0030773947946727276
Epoch 377: loss = 0.003077307716012001
Epoch 378: loss = 0.003077220404520631
Epoch 379: loss = 0.0030771333258599043
Epoch 380: loss = 0.0030770462471991777
Epoch 381: loss = 0.0030769589357078075
Epoch 382: loss = 0.0030768720898777246
Epoch 383: loss = 0.0030767847783863544
Epoch 384: loss = 0.003076697699725628
Epoch 385: loss = 0.0030766106210649014
Epoch 386: loss = 0.003076523542404175
Epoch 387: loss = 0.0030764364637434483
Epoch 388: loss = 0.0030763493850827217
Epoch 389: loss = 0.003076262306421995
Epoch 390: loss = 0.0030761752277612686
Epoch 391: loss = 0.003076088149100542
Epoch 392: loss = 0.0030760010704398155
Epoch 393: loss = 0.003075913991779089
Epoch 394: loss = 0.0030758269131183624
Epoch 395: loss = 0.003075739834457636
Epoch 396: loss = 0.0030756527557969093
Epoch 397: loss = 0.003075565677136183
Epoch 398: loss = 0.0030754788313061
Epoch 399: loss = 0.0030753915198147297
Epoch 400: loss = 0.003075304441154003
Epoch 401: loss = 0.0030752173624932766
Epoch 402: loss = 0.0030751305166631937
Epoch 403: loss = 0.003075043438002467
Epoch 404: loss = 0.0030749563593417406
Epoch 405: loss = 0.0030748695135116577
Epoch 406: loss = 0.003074782434850931
Epoch 407: loss = 0.0030746953561902046
Epoch 408: loss = 0.003074608277529478
Epoch 409: loss = 0.0030745211988687515
Epoch 410: loss = 0.0030744343530386686
Epoch 411: loss = 0.0030743475072085857
Epoch 412: loss = 0.003074260428547859
Epoch 413: loss = 0.0030741733498871326
Epoch 414: loss = 0.0030740865040570498
Epoch 415: loss = 0.003073999658226967
Epoch 416: loss = 0.0030739125795662403
Epoch 417: loss = 0.0030738255009055138
Epoch 418: loss = 0.003073738422244787
Epoch 419: loss = 0.0030736515764147043
Epoch 420: loss = 0.0030735647305846214
Epoch 421: loss = 0.003073477651923895
Epoch 422: loss = 0.003073390806093812
Epoch 423: loss = 0.003073303960263729
Epoch 424: loss = 0.0030732168816030025
Epoch 425: loss = 0.003073129802942276
Epoch 426: loss = 0.0030730431899428368
Epoch 427: loss = 0.00307295611128211
Epoch 428: loss = 0.0030728690326213837
Epoch 429: loss = 0.0030727824196219444
Epoch 430: loss = 0.003072695340961218
Epoch 431: loss = 0.0030726082623004913
Epoch 432: loss = 0.0030725214164704084
Epoch 433: loss = 0.0030724345706403255
Epoch 434: loss = 0.0030723479576408863
Epoch 435: loss = 0.0030722608789801598
Epoch 436: loss = 0.003072173800319433
Epoch 437: loss = 0.003072087187319994
Epoch 438: loss = 0.003072000341489911
Epoch 439: loss = 0.003071913495659828
Epoch 440: loss = 0.0030718266498297453
Epoch 441: loss = 0.0030717398039996624
Epoch 442: loss = 0.003071652725338936
Epoch 443: loss = 0.003071565879508853
Epoch 444: loss = 0.00307147903367877
Epoch 445: loss = 0.003071392420679331
Epoch 446: loss = 0.0030713053420186043
Epoch 447: loss = 0.003071218729019165
Epoch 448: loss = 0.003071131883189082
Epoch 449: loss = 0.0030710450373589993
Epoch 450: loss = 0.0030709581915289164
Epoch 451: loss = 0.0030708713456988335
Epoch 452: loss = 0.0030707844998687506
Epoch 453: loss = 0.0030706976540386677
Epoch 454: loss = 0.0030706110410392284
Epoch 455: loss = 0.0030705241952091455
Epoch 456: loss = 0.0030704373493790627
Epoch 457: loss = 0.0030703507363796234
Epoch 458: loss = 0.003070263657718897
Epoch 459: loss = 0.0030701770447194576
Epoch 460: loss = 0.0030700904317200184
Epoch 461: loss = 0.003070003353059292
Epoch 462: loss = 0.0030699167400598526
Epoch 463: loss = 0.0030698301270604134
Epoch 464: loss = 0.0030697432812303305
Epoch 465: loss = 0.0030696564354002476
Epoch 466: loss = 0.0030695698224008083
Epoch 467: loss = 0.003069483209401369
Epoch 468: loss = 0.003069396363571286
Epoch 469: loss = 0.0030693095177412033
Epoch 470: loss = 0.003069222904741764
Epoch 471: loss = 0.003069136058911681
Epoch 472: loss = 0.003069049445912242
Epoch 473: loss = 0.003068962600082159
Epoch 474: loss = 0.00306887598708272
Epoch 475: loss = 0.0030687893740832806
Epoch 476: loss = 0.0030687027610838413
Epoch 477: loss = 0.003068616148084402
Epoch 478: loss = 0.0030685290694236755
Epoch 479: loss = 0.0030684424564242363
Epoch 480: loss = 0.003068355843424797
Epoch 481: loss = 0.003068269230425358
Epoch 482: loss = 0.0030681826174259186
Epoch 483: loss = 0.0030680957715958357
Epoch 484: loss = 0.0030680091585963964
Epoch 485: loss = 0.0030679223127663136
Epoch 486: loss = 0.003067835932597518
Epoch 487: loss = 0.003067749086767435
Epoch 488: loss = 0.003067662473767996
Epoch 489: loss = 0.0030675760935992002
Epoch 490: loss = 0.0030674892477691174
Epoch 491: loss = 0.003067402634769678
Epoch 492: loss = 0.003067316021770239
Epoch 493: loss = 0.0030672294087707996
Epoch 494: loss = 0.0030671427957713604
Epoch 495: loss = 0.003067056182771921
Epoch 496: loss = 0.003066969569772482
Epoch 497: loss = 0.0030668829567730427
Epoch 498: loss = 0.0030667963437736034
Epoch 499: loss = 0.003066709730774164
Epoch 500: loss = 0.003066623117774725
Epoch 501: loss = 0.0030665365047752857
Epoch 502: loss = 0.0030664498917758465
Epoch 503: loss = 0.003066363511607051
Epoch 504: loss = 0.0030662768986076117
Epoch 505: loss = 0.003066190518438816
Epoch 506: loss = 0.003066103672608733
Epoch 507: loss = 0.0030660172924399376
Epoch 508: loss = 0.0030659306794404984
Epoch 509: loss = 0.003065844066441059
Epoch 510: loss = 0.00306575745344162
Epoch 511: loss = 0.0030656710732728243
Epoch 512: loss = 0.0030655846931040287
Epoch 513: loss = 0.0030654980801045895
Epoch 514: loss = 0.0030654114671051502
Epoch 515: loss = 0.003065324854105711
Epoch 516: loss = 0.0030652384739369154
Epoch 517: loss = 0.003065151860937476
Epoch 518: loss = 0.003065065247938037
Epoch 519: loss = 0.0030649788677692413
Epoch 520: loss = 0.003064892254769802
Epoch 521: loss = 0.003064805641770363
Epoch 522: loss = 0.003064719494432211
Epoch 523: loss = 0.0030646328814327717
Epoch 524: loss = 0.003064546501263976
Epoch 525: loss = 0.0030644601210951805
Epoch 526: loss = 0.0030643735080957413
Epoch 527: loss = 0.0030642871279269457
Epoch 528: loss = 0.0030642005149275064
Epoch 529: loss = 0.003064114134758711
Epoch 530: loss = 0.0030640275217592716
Epoch 531: loss = 0.0030639413744211197
Epoch 532: loss = 0.0030638547614216805
Epoch 533: loss = 0.003063768381252885
Epoch 534: loss = 0.0030636820010840893
Epoch 535: loss = 0.0030635956209152937
Epoch 536: loss = 0.003063508775085211
Epoch 537: loss = 0.003063422627747059
Epoch 538: loss = 0.0030633362475782633
Epoch 539: loss = 0.0030632498674094677
Epoch 540: loss = 0.003063163487240672
Epoch 541: loss = 0.0030630771070718765
Epoch 542: loss = 0.0030629904940724373
Epoch 543: loss = 0.0030629041139036417
Epoch 544: loss = 0.003062817733734846
Epoch 545: loss = 0.003062731120735407
Epoch 546: loss = 0.003062644973397255
Epoch 547: loss = 0.0030625585932284594
Epoch 548: loss = 0.0030624722130596638
Epoch 549: loss = 0.003062385832890868
Epoch 550: loss = 0.0030622994527220726
Epoch 551: loss = 0.0030622133053839207
Epoch 552: loss = 0.0030621266923844814
Epoch 553: loss = 0.003062040312215686
Epoch 554: loss = 0.0030619539320468903
Epoch 555: loss = 0.0030618677847087383
Epoch 556: loss = 0.0030617814045399427
Epoch 557: loss = 0.003061695024371147
Epoch 558: loss = 0.0030616088770329952
Epoch 559: loss = 0.003061522264033556
Epoch 560: loss = 0.003061436116695404
Epoch 561: loss = 0.003061349503695965
Epoch 562: loss = 0.003061263356357813
Epoch 563: loss = 0.003061177209019661
Epoch 564: loss = 0.0030610905960202217
Epoch 565: loss = 0.0030610044486820698
Epoch 566: loss = 0.003060918068513274
Epoch 567: loss = 0.0030608316883444786
Epoch 568: loss = 0.0030607455410063267
Epoch 569: loss = 0.003060659160837531
Epoch 570: loss = 0.0030605727806687355
Epoch 571: loss = 0.0030604866333305836
Epoch 572: loss = 0.0030604004859924316
Epoch 573: loss = 0.003060314105823636
Epoch 574: loss = 0.0030602277256548405
Epoch 575: loss = 0.0030601415783166885
Epoch 576: loss = 0.003060055198147893
Epoch 577: loss = 0.003059969050809741
Epoch 578: loss = 0.0030598826706409454
Epoch 579: loss = 0.0030597965233027935
Epoch 580: loss = 0.0030597103759646416
Epoch 581: loss = 0.003059623995795846
Epoch 582: loss = 0.0030595376156270504
Epoch 583: loss = 0.0030594514682888985
Epoch 584: loss = 0.0030593653209507465
Epoch 585: loss = 0.003059278940781951
Epoch 586: loss = 0.0030591930262744427
Epoch 587: loss = 0.003059106646105647
Epoch 588: loss = 0.0030590202659368515
Epoch 589: loss = 0.0030589343514293432
Epoch 590: loss = 0.0030588479712605476
Epoch 591: loss = 0.0030587618239223957
Epoch 592: loss = 0.0030586756765842438
Epoch 593: loss = 0.003058589529246092
Epoch 594: loss = 0.00305850338190794
Epoch 595: loss = 0.003058417234569788
Epoch 596: loss = 0.0030583306215703487
Epoch 597: loss = 0.003058244474232197
Epoch 598: loss = 0.003058158326894045
Epoch 599: loss = 0.003058072179555893
Epoch 600: loss = 0.003057986032217741
Epoch 601: loss = 0.003057899884879589
Epoch 602: loss = 0.003057813737541437
Epoch 603: loss = 0.0030577275902032852
Epoch 604: loss = 0.0030576414428651333
Epoch 605: loss = 0.0030575552955269814
Epoch 606: loss = 0.0030574691481888294
Epoch 607: loss = 0.0030573830008506775
Epoch 608: loss = 0.0030572968535125256
Epoch 609: loss = 0.0030572107061743736
Epoch 610: loss = 0.0030571245588362217
Epoch 611: loss = 0.0030570384114980698
Epoch 612: loss = 0.003056952264159918
Epoch 613: loss = 0.003056866116821766
Epoch 614: loss = 0.003056779969483614
Epoch 615: loss = 0.0030566940549761057
Epoch 616: loss = 0.00305660767480731
Epoch 617: loss = 0.003056521760299802
Epoch 618: loss = 0.0030564353801310062
Epoch 619: loss = 0.003056349465623498
Epoch 620: loss = 0.0030562630854547024
Epoch 621: loss = 0.003056177170947194
Epoch 622: loss = 0.003056091023609042
Epoch 623: loss = 0.003056005109101534
Epoch 624: loss = 0.003055918961763382
Epoch 625: loss = 0.00305583281442523
Epoch 626: loss = 0.003055746667087078
Epoch 627: loss = 0.003055660519748926
Epoch 628: loss = 0.003055574605241418
Epoch 629: loss = 0.0030554886907339096
Epoch 630: loss = 0.0030554025433957577
Epoch 631: loss = 0.0030553163960576057
Epoch 632: loss = 0.003055230248719454
Epoch 633: loss = 0.0030551443342119455
Epoch 634: loss = 0.0030550584197044373
Epoch 635: loss = 0.0030549722723662853
Epoch 636: loss = 0.0030548861250281334
Epoch 637: loss = 0.003054800210520625
Epoch 638: loss = 0.003054714296013117
Epoch 639: loss = 0.003054628148674965
Epoch 640: loss = 0.003054542001336813
Epoch 641: loss = 0.0030544560868293047
Epoch 642: loss = 0.0030543701723217964
Epoch 643: loss = 0.0030542840249836445
Epoch 644: loss = 0.003054198110476136
Epoch 645: loss = 0.003054112195968628
Epoch 646: loss = 0.003054026048630476
Epoch 647: loss = 0.0030539401341229677
Epoch 648: loss = 0.0030538542196154594
Epoch 649: loss = 0.0030537680722773075
Epoch 650: loss = 0.0030536821577697992
Epoch 651: loss = 0.003053596243262291
Epoch 652: loss = 0.003053510095924139
Epoch 653: loss = 0.0030534241814166307
Epoch 654: loss = 0.0030533382669091225
Epoch 655: loss = 0.003053252585232258
Epoch 656: loss = 0.003053166437894106
Epoch 657: loss = 0.0030530805233865976
Epoch 658: loss = 0.0030529946088790894
Epoch 659: loss = 0.003052908694371581
Epoch 660: loss = 0.003052822779864073
Epoch 661: loss = 0.003052736632525921
Epoch 662: loss = 0.0030526509508490562
Epoch 663: loss = 0.0030525648035109043
Epoch 664: loss = 0.0030524791218340397
Epoch 665: loss = 0.0030523932073265314
Epoch 666: loss = 0.003052307292819023
Epoch 667: loss = 0.003052221378311515
Epoch 668: loss = 0.0030521354638040066
